CDPHId,ProductName,CSFId,CSF,CompanyId,CompanyName,BrandName,PrimaryCategoryId,PrimaryCategory,SubCategoryId,SubCategory,CasId,CasNumber,ChemicalId,ChemicalName,InitialDateReported,MostRecentDateReported,DiscontinuedDate,ChemicalCreatedAt,ChemicalUpdatedAt,ChemicalDateRemoved,ChemicalCount
35569,Sleepy Shower Gel,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,57304,Titanium dioxide,11/21/2018,11/21/2018,,11/21/2018,11/21/2018,,1
35570,Snow Fairy SP Shower Gel,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,57305,Titanium dioxide,11/21/2018,11/21/2018,,11/21/2018,11/21/2018,,1
35571,Snowflake Bubble Spinner,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,57306,Titanium dioxide,11/21/2018,11/21/2018,,11/21/2018,11/21/2018,,1
35749,Strawberry Santa,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,57625,Titanium dioxide,12/11/2018,12/11/2018,,12/11/2018,12/11/2018,,1
35750,Sugar Plum Fairy Shower Scrub,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,166,Scrubs and Exfoliants,656,13463-67-7,57626,Titanium dioxide,12/11/2018,12/11/2018,,12/11/2018,12/11/2018,,1
35751,The North Polar Bear Left The Tap On For The Northern Lights And Let Two Years Out In One Go  Soap,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,57627,Titanium dioxide,12/11/2018,12/11/2018,,12/11/2018,12/11/2018,,1
35752,The World's Smallest Disco Bath Bomb,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,57628,Titanium dioxide,12/11/2018,12/11/2018,,12/11/2018,12/11/2018,,1
35759,Cinders Naked Shower Gel,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,57647,Titanium dioxide,12/13/2018,12/13/2018,,12/13/2018,12/13/2018,,1
35760,Sleepy Naked Shower Gel,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,57648,Titanium dioxide,12/13/2018,12/13/2018,,12/13/2018,12/13/2018,,1
35761,Cinders Shower Gel,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,57649,Titanium dioxide,12/13/2018,12/13/2018,,12/13/2018,12/13/2018,,1
35762,Magic Crystals Shower Scrub,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,166,Scrubs and Exfoliants,656,13463-67-7,57650,Titanium dioxide,12/13/2018,12/13/2018,,12/13/2018,12/13/2018,,1
35763,Snow Fairy Naked Shower Gel,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,57651,Titanium dioxide,12/13/2018,12/13/2018,,12/13/2018,12/13/2018,,1
35764,Holey Night,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,57652,Titanium dioxide,12/13/2018,12/13/2018,,12/13/2018,12/13/2018,,1
35765,Holly Berry Massage Bar,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,57653,Titanium dioxide,12/13/2018,12/13/2018,,12/13/2018,12/13/2018,,1
35769,Santa Bomb Bombs,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,57672,Titanium dioxide,12/14/2018,12/14/2018,,12/14/2018,12/14/2018,,1
35770,Candy Mountain Yule Log,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,57673,Titanium dioxide,12/14/2018,12/14/2018,,12/14/2018,12/14/2018,,1
35771,Butterbear shower jelly - DISPLAY,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,57674,Titanium dioxide,12/14/2018,12/14/2018,,12/14/2018,12/14/2018,,1
35772,Santaï¿½s Belly,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,57675,Titanium dioxide,12/14/2018,12/14/2018,,12/14/2018,12/14/2018,,1
36558,Love Token,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,59841,Titanium dioxide,02/14/2019,02/14/2019,,02/14/2019,02/14/2019,,2
36558,Love Token,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,776,,59842,"Silica, crystalline (airborne particles of respirable size)",02/14/2019,02/14/2019,,02/14/2019,02/14/2019,,2
36559,Love Boat,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59843,Titanium dioxide,02/14/2019,02/07/2020,,02/14/2019,02/07/2020,,1
36560,Open Your Heart,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,59844,Titanium dioxide,02/14/2019,02/14/2019,,02/14/2019,02/14/2019,,2
36560,Open Your Heart,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,776,,59845,"Silica, crystalline (airborne particles of respirable size)",02/14/2019,02/14/2019,,02/14/2019,02/14/2019,,2
36561,American Cream,,,997,Lush Ltd,Lush Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,59846,Titanium dioxide,02/14/2019,02/14/2019,,02/14/2019,02/14/2019,,1
36562,Peachy,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59847,Titanium dioxide,02/14/2019,02/14/2019,,02/14/2019,02/14/2019,,1
36563,Unicorn Horn Bubble Bar,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,59848,Titanium dioxide,02/14/2019,02/07/2020,,02/14/2019,02/07/2020,,1
36580,Love Island Body Scrub 2019,,,997,Lush Ltd,Lush Ltd,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,59865,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,1
36581,Eve's Cherry Lip Scrub 2019,,,997,Lush Ltd,Lush Ltd,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,59866,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,1
36583,Eggplant Bath Bomb 2019,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59868,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,1
36585,Adam's Apple Mouthwash Tabs 2019,,,997,Lush Ltd,Lush Ltd,68,Oral Hygiene Products,69,Teeth Cleaning Products,656,13463-67-7,59870,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,2
36585,Adam's Apple Mouthwash Tabs 2019,,,997,Lush Ltd,Lush Ltd,68,Oral Hygiene Products,69,Teeth Cleaning Products,776,,59871,"Silica, crystalline (airborne particles of respirable size)",02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,2
36588,Strawberry Whip Soap 2019,,,997,Lush Ltd,Lush Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,59874,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,1
36589,Avocado Co Wash Shower Gel,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,59875,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,1
36590,American Cream Naked Shower Gel,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,59877,Titanium dioxide,02/15/2019,07/26/2019,,02/15/2019,07/26/2019,,1
36593,Avocado Wash Naked Shower Gel,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,59879,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,1
36594,American Pie Naked Body Conditioner,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,59880,Titanium dioxide,02/15/2019,02/15/2019,,02/15/2019,02/15/2019,,1
36609,Cocoa sugar scrub,,,997,Lush Ltd,Lush Ltd,6,Bath Products,166,Scrubs and Exfoliants,656,13463-67-7,59894,Titanium dioxide,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,1
36610,Coco sugar scrub,,,997,Lush Ltd,Lush Ltd,6,Bath Products,166,Scrubs and Exfoliants,656,13463-67-7,59896,Titanium dioxide,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,1
36611,Chick Fun Egg,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,943,,59897,Cosmetic talc,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,1
36612,Carrot shower oil,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,59898,Titanium dioxide,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,1
36613,Bunny Fun Egg,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,943,,59899,Cosmetic talc,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,1
36614,Bunny Bomb Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59900,Titanium dioxide,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,1
36615,Brontosaurus Fun Egg,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,943,,59901,Cosmetic talc,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,2
36615,Brontosaurus Fun Egg,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,59902,Titanium dioxide,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,2
36616,Lamb Bomb Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59903,Titanium dioxide,02/19/2019,02/19/2019,,02/19/2019,02/19/2019,,1
36617,Stegosaurus Fun Egg,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,59904,Titanium dioxide,02/21/2019,02/21/2019,,02/21/2019,02/21/2019,,2
36617,Stegosaurus Fun Egg,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,943,,59905,Cosmetic talc,02/21/2019,02/21/2019,,02/21/2019,02/21/2019,,2
36618,Volcano,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,943,,59906,Cosmetic talc,02/21/2019,02/21/2019,,02/21/2019,02/21/2019,,2
36618,Volcano,,,997,Lush Ltd,Lush Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,59907,Titanium dioxide,02/21/2019,02/21/2019,,02/21/2019,02/21/2019,,2
36626,Chamomile Flower bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59923,Titanium dioxide,02/22/2019,02/22/2019,,02/22/2019,02/22/2019,,1
36627,Floating Flower bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59924,Titanium dioxide,02/22/2019,02/22/2019,,02/22/2019,02/22/2019,,1
36657,Iris Flower,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59975,Titanium dioxide,02/25/2019,02/25/2019,,02/25/2019,02/25/2019,,1
36658,Jasmine Flower,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,59976,Titanium dioxide,02/25/2019,02/25/2019,,02/25/2019,02/25/2019,,1
36725,Mamma Mia shower scrub,,,997,Lush Ltd,Lush Ltd,6,Bath Products,166,Scrubs and Exfoliants,656,13463-67-7,60049,Titanium dioxide,03/04/2019,03/04/2019,,03/04/2019,03/04/2019,,1
36765,Lemon Butterfly,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60091,Titanium dioxide,03/07/2019,03/07/2019,,03/07/2019,03/07/2019,,1
36766,Rose Butterfly Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60092,Titanium dioxide,03/07/2019,03/07/2019,,03/07/2019,03/07/2019,,1
36767,Wild Butterfly Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60093,Titanium dioxide,03/07/2019,03/07/2019,,03/07/2019,03/07/2019,,1
36768,Marigold Flower Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60094,Titanium dioxide,03/07/2019,03/07/2019,,03/07/2019,03/07/2019,,1
36769,Raspberry Milkshake soap,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,60095,Titanium dioxide,03/07/2019,03/07/2019,,03/07/2019,03/07/2019,,1
36773,Minamisoma naked shower oil,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,60100,Titanium dioxide,03/08/2019,05/03/2019,,03/08/2019,03/08/2019,,1
36872,Golden Pear bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60236,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,2
36872,Golden Pear bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,776,,60237,"Silica, crystalline (airborne particles of respirable size)",03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,2
36873,Marshmallow World Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60238,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,1
36874,So White bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60239,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,1
36875,Tender Is The Night bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60240,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,1
36876,The Olive Branch bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,60241,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,1
36877,Yog Nog,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60242,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,1
36878,Yuzu & Cocoa Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60243,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,1
36879,Melusine Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,60244,Titanium dioxide,03/29/2019,03/29/2019,,03/29/2019,03/29/2019,,1
36880,Chocomint Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61280,Titanium dioxide,03/29/2019,05/03/2019,,05/03/2019,05/03/2019,,1
37308,Crazy Train bath bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61278,Titanium dioxide,05/03/2019,05/03/2019,,05/03/2019,05/03/2019,,1
37309,Dear John Shampoo Bar,,,997,Lush Ltd,Lush Ltd,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,1097,1958-08-02,61279,Caffeine,05/03/2019,05/03/2019,,05/03/2019,05/03/2019,,1
37320,Oaty Creamy Dreamy Shower Cream 225g Pot,,,997,Lush Ltd,Lush Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,61291,Titanium dioxide,05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,2
37320,Oaty Creamy Dreamy Shower Cream 225g Pot,,,997,Lush Ltd,Lush Ltd,6,Bath Products,11,Other Bath Products,776,,61292,"Silica, crystalline (airborne particles of respirable size)",05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,2
37321,Avocado Wash Naked Shower Gel,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,61293,Titanium dioxide,05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,1
37330,Goddess Solid Perfume,,,997,Lush Ltd,Lush Ltd,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,61302,Titanium dioxide,05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,1
37331,Geode Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61303,Titanium dioxide,05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,2
37331,Geode Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,776,,61304,"Silica, crystalline (airborne particles of respirable size)",05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,2
37332,Ginger Ninja Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61305,Titanium dioxide,05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,1
37333,Goddess Wash Card,,,997,Lush Ltd,Lush Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,61306,Titanium dioxide,05/06/2019,05/06/2019,,05/06/2019,05/06/2019,,1
37349,The Comforter Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61333,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37354,Light Touch Naked Facial Oil,,,997,Lush Ltd,Lush Ltd,90,Skin Care Products ,105,Other Skin Care Product,776,,61338,"Silica, crystalline (airborne particles of respirable size)",05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37355,Lucky Cat Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61339,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37356,Royalty Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61340,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,2
37356,Royalty Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,776,,61341,"Silica, crystalline (airborne particles of respirable size)",05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,2
37357,Youki Hi Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61342,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,2
37357,Youki Hi Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,776,,61343,"Silica, crystalline (airborne particles of respirable size)",05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,2
37358,Moon Spell,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61344,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37359,Ne Worry Pas bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61345,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37360,Tadaima Okaeri Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61346,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37361,Turmeric Latte Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61347,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,2
37361,Turmeric Latte Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,776,,61348,"Silica, crystalline (airborne particles of respirable size)",05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,2
37362,Yokozuna Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61349,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37363,Blue Skies And Fluffy White Clouds Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61350,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37364,Bom Perignon Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61351,Titanium dioxide,05/07/2019,05/07/2019,,05/07/2019,05/07/2019,,1
37368,Pirates Of The Carrageenan Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61364,Titanium dioxide,05/08/2019,05/08/2019,,05/08/2019,05/08/2019,,1
37369,Shijimi Butterfly Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61365,Titanium dioxide,05/08/2019,05/08/2019,,05/08/2019,05/08/2019,,1
37370,Star Spell Bath Bomb,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,61366,Titanium dioxide,05/08/2019,05/08/2019,,05/08/2019,05/08/2019,,1
